NodeID,effectiveNumMethDefOperations,avgParentChangeSize,MinParentsFileDiversity,maxResponseTime,numTempResponses_5,maxTempDepth_14,numTempResponses_1,numTempResponses_2,maxTempDepth_10,sumParentChangeSize,Efficiency,AvgInbreedParents,avgParentAge,NumGlobalDefinitionOnDeletedDefinitionParents,outDegree,NumChildrenIn,numDelOperations,avgDepChangeSize,AvgNumChangesLastMonth,pageRank,NumDefinitionOnDeletedDefinitionDependants,sumDepChangeSize,OutEfficiency,NumChildrenChildren,effectiveNumOperations,NumParentAuthors,MaxAge,maxParentChangeSize,NumChildrenParents,NumUNKNOWNParents,NumDeletedCallOnCallDependants,effectiveNumCallOperations,MinLastModified,NumGlobalUNKNOWNParents,numAddedMethDefs,NumInbreedParents,maxParentAge,NumDefinitionOnDefinitionDependants,NumModifiedDefinitionOnDefinitionParents,numAddOperations,maxTempParentDepth_10,InEffSize,AvgLastModified,NumModifiedDefinitionOnDefinitionParentsD2,NumModifiedDefinitionOnDefinitionParentsD3,inDegree,NumDefinitionOnDefinitionParentsD2,NumDefinitionOnDefinitionParentsD3,avgResponseTime,NumDeletedCallOnDeletedDefinitionDependants,minParentAge,NumCallDependants,NumDeletedDefinitionOnDefinitionParents,NumDeletedCallOnCallParents,NumGlobalDeletedCallOnDeletedDefinitionParents,maxTempParentDepth_14,numDeletedClassDefs,dwReach,NumParents_depth_2,NumParents_depth_3,NumDefinitionOnDeletedDefinitionParents,minResponseTime,numAddedCalls,NumDepAuthors,NumDependants,NumDefinitionOnDefinitionParents,maxTempParentDepth_2,maxTempParentDepth_5,numChangedFiles,NumGlobalCallOnDefinitionParents,maxTempParentDepth_1,NumCallParents,NumDeletedCallOnCallParentsD2,NumDeletedCallOnDeletedDefinitionParentsD2,NumUNKNOWNParentsD2,numTempParents_5,NumDeletedCallOnCallParentsD3,NumDeletedCallOnDeletedDefinitionParents,numTempParents_1,numTempParents_2,NumDeletedCallOnDeletedDefinitionParentsD3,NumUNKNOWNParentsD3,numDeletedCalls,NumCallOnDefinitionDependants,NumDefinitionParents,NumParents,MaxParentsFileDiversity,AvgChildrenOut,NumGlobalDefinitionOnDefinitionParents,AvgAge,AvgParentsFileDiversity,NumDefinitionParents_depth_3,NumGlobalDeletedCallOnCallParents,MinAge,NumChildrenOut,maxTempDepth_5,numTempParents_14,NumDefinitionParents_depth_2,numChangedLineBlocks,NumGlobalDeletedDefinitionOnDefinitionParents,MaxDependantsFileDiversity,OutEffSize,numTempParents_10,NumCallParents_depth_3,numTempResponses_14,NumCallParents_depth_2,InEfficiency,maxDepChangeSize,numTempResponses_10,NumDefinitionOnDeletedDefinitionParentsD3,MaxNumChangesLastMonth,NumDeletedDefinitionOnDefinitionDependants,NumDefinitionOnDeletedDefinitionParentsD2,NumDeletedDefinitionOnDefinitionParentsD2,numAddedClassDefs,MinDependantsFileDiversity,AvgChildrenParents,AvgInbreedChildren,maxTempDepth_2,NumDefinitionDependants,maxTempDepth_1,AvgChildrenIn,NumUNKNOWNDependants,numDeletedMethDefs,AvgDependantsFileDiversity,NumSiblingChildren,NumInbreedChildren,AvgChildrenChildren,AvgSiblingChildren,EffSize,NumCallOnDefinitionParents,numAffectedPackages,NumCallOnDefinitionParentsD3,NumModifiedDefinitionOnDefinitionDependants,NumCallOnDefinitionParentsD2,numChangeOperations,NumDeletedDefinitionOnDefinitionParentsD3,NumGlobalModifiedDefinitionOnDefinitionParents
b055442d4b15e8fd411a7ae46b9fdbb1d0814e5b,20.0,96.0,0.25,367.0,0.0,0.0,0.0,0.0,0.0,96.0,0.6666666666666666,0.0,20.0,0.0,10.0,75.0,64.0,21274.6,1.2258064516129032,0.0010277492291880781,0.0,106373.0,0.5,210.0,64.0,1.0,798.0,96.0,238.0,0.0,5.0,44.0,20.0,0.0,28.0,0.0,20.0,0.0,1.0,128.0,0.0,3.4,20.0,1.0,1.0,15.0,0.0,0.0,177.2,0.0,20.0,5.0,1.0,1.0,0.0,0.0,0.0,5.0,99.0,479.0,0.0,40.0,96.0,5.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,1.0,2.0,0.25,10.0,0.0,292.2115384615385,0.25,1.0,326.0,0.0,50.0,0.0,0.0,1.0,4.0,1.0,0.75,1.0,0.0,91.0,0.0,3.0,0.5666666666666667,104904.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.25,47.6,0.8,0.0,2.0,0.0,15.0,0.0,8.0,0.55,4.0,1.0,42.0,0.8,4.666666666666666,0.0,17.0,0.0,2.0,0.0,208.0,1.0,1.0
2cc1241ed71bf296b8a27da0f8da59c5b02d227f,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0010277492291880781,0.0,0.0,0.0,0.0,0.0,0.0,603.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,603.0,-1.0,0.0,0.0,603.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
29a4612386754c4797420ceadb677e3eb5167ee3,-4.0,23838.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47677.0,0.3333333333333333,0.0,97.0,0.0,8.0,0.0,24.0,0.0,5.0,0.0010277492291880781,0.0,0.0,0.3333333333333333,0.0,-20.0,2.0,1279.0,47125.0,0.0,0.0,0.0,-16.0,6.0,0.0,0.0,0.0,104.0,0.0,1.0,4.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,13.0,236.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,11.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,2.0,0.5,0.0,0.0,317.6,0.25,5.0,20.0,104.0,0.0,0.0,0.0,4.0,1.0,5.0,-1.0,1.0,0.0,216.0,0.0,13.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,3.0,40.0,5.0,1.0
36607de8cc8550bf92994a34649dbb87417a2ad4,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010277492291880781,0.0,0.0,0.0,0.0,0.0,0.0,1046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1046.0,-1.0,0.0,0.0,1046.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
7009ad7d0ffaca32b712cf788748525a1631b200,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.5,0.0,1.0,0.0,3.0,0.0,8.0,0.0,1.1333333333333333,0.0010277492291880781,0.0,0.0,0.5,0.0,-4.0,1.0,1675.0,67.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0.8666666666666667,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,221.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,501.375,0.0,0.0,1120.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,-1.0,1.0,1.0,203.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,16.0,0.0,5.0
2de7d4a200115965002599b62dba97d990d01e4e,0.0,3172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6344.0,0.6666666666666666,0.0,158.5,0.0,5.0,0.0,9.0,0.0,1.0,0.0010277492291880781,0.0,0.0,0.6666666666666666,0.0,-9.0,2.0,1543.0,6329.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,317.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,237.0,1198.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,18.0,0.0,0.0,1.0,232.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,933.8,0.0,0.0,1155.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,2.0,1.0,236.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,15.0,0.0,1.0
01b7d5dc40d4c0054f36c976dc7528a85684fe09,-48.0,53414.0,0.0,663.0,0.0,0.0,0.0,0.0,0.0,106828.0,0.5,0.0,118.5,0.0,24.0,9.0,296.0,459.33333333333337,1.2459016393442621,0.0010277492291880781,0.0,1378.0,0.3333333333333333,3.0,-92.0,2.0,1039.0,104904.0,11.0,0.0,3.0,-44.0,3.0,0.0,0.0,0.0,226.0,0.0,1.0,204.0,0.0,2.3333333333333335,14.409836065573773,1.0,1.0,3.0,0.0,0.0,426.6666666666667,0.0,11.0,3.0,1.0,2.0,0.0,1.0,0.0,3.0,220.0,1154.0,0.0,191.0,204.0,3.0,3.0,0.0,0.0,0.0,5.0,3.0,0.0,2.0,201.0,0.0,0.0,0.0,786.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0,1.0,2.0,0.5714285714285714,24.0,0.0,818.6783216783217,0.2857142857142857,376.0,1120.0,0.0,72.0,0.0,1.0,139.0,5.0,494.0,0.8571428571428572,1.0,0.0,889.0,0.0,202.0,0.5833333333333334,1122.0,0.0,0.0,2.0,0.0,0.0,139.0,0.0,0.4285714285714286,3.6666666666666665,0.33333333333333337,0.0,0.0,0.0,3.0,0.0,48.0,0.6666666666666667,1.0,1.0,1.0,0.33333333333333337,3.0,1.0,24.0,3.0,0.0,2.0,572.0,376.0,1.0
07aab6a52d688bfd14ef2bd1c08946a5bf99896d,0.0,4635.666666666667,0.0,144.0,0.0,0.0,0.0,0.0,0.0,13907.0,0.2,0.0,349.0,0.0,11.0,1.0,12.0,104904.0,0.0,0.0010277492291880781,0.0,104904.0,0.25,193.0,-4.0,3.0,522.0,12005.0,212.0,0.0,1.0,-4.0,0.0,0.0,0.0,0.0,505.0,0.0,1.0,8.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,144.0,0.0,98.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,145.0,776.0,0.0,144.0,8.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,118.0,0.0,0.0,0.0,425.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,11.0,0.0,522.0,0.0,0.0,686.0,522.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,544.0,0.0,121.0,0.5,104904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,36.0,0.0,1.0
87273f175125ae42b4da19fa899be7d8b8346a40,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0010277492291880781,0.0,0.0,0.0,0.0,0.0,0.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1019.0,-1.0,0.0,0.0,1019.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0
471c2b3ae97309f3961c19c5c14a669cb9707629,3.0,104904.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,104904.0,0.5,0.0,789.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0010277492291880781,0.0,0.0,0.5,0.0,6.0,1.0,1364.0,104904.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,789.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,789.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,213.0,1143.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,195.0,0.0,0.0,0.0,778.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.25,0.0,0.0,672.5454545454545,0.25,0.0,1112.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,880.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,33.0,0.0,1.0
d2b10048b926c8337b9d1d1b7a23a92d3ab94d77,4.0,104904.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,104904.0,0.3333333333333333,0.0,187.0,0.0,5.0,1.0,8.0,1468.0,1.0,0.0010277492291880781,0.0,1468.0,0.5,4.0,8.0,1.0,578.0,104904.0,4.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,187.0,0.0,1.0,16.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,221.0,0.0,187.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,213.0,1143.0,0.0,221.0,12.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,195.0,0.0,0.0,0.0,778.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,5.0,0.0,433.5,0.0,0.0,1112.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,880.0,0.0,195.0,0.5,1468.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,32.0,0.0,1.0
db2d11720a2f43d6f26c7932264883983f29e65a,0.0,104904.0,0.5,833.0,0.0,0.0,0.0,0.0,0.0,104904.0,0.3333333333333333,0.0,120.0,0.0,5.0,1.0,3.0,73.0,2.0,0.0010277492291880781,0.0,73.0,0.5,1.0,18.0,1.0,775.0,104904.0,8.0,0.0,1.0,18.0,25.0,0.0,0.0,0.0,120.0,0.0,1.0,21.0,0.0,1.0,27.0,1.0,1.0,1.0,0.0,0.0,833.0,0.0,120.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,213.0,1143.0,0.0,833.0,21.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,195.0,0.0,0.0,0.0,778.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.5,5.0,0.0,538.1,0.5,0.0,1112.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,880.0,0.0,195.0,0.5,73.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.5,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,6.0,3.0,0.0,2.0,30.0,0.0,1.0
aaf723d2bed524498cbbdffaf2180ae7ab75cfa1,0.0,21932.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,21932.0,0.3333333333333333,0.0,0.0,0.0,9.0,1.0,8.0,47125.0,1.0,0.0010277492291880781,0.0,47125.0,0.5,55.0,0.0,1.0,63.0,21932.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,28.5,2.0,214.0,0.0,11.0,8.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,9.0,0.0,18.0,0.0,0.0,1.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,196.0,1.0,2.0,0.5,47125.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,28.0,0.0,1.0
5956d0ed5f8a8bd5721a28cdf4b057802f235297,-4.0,12005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12005.0,0.5,0.0,309.0,0.0,5.0,0.0,12.0,0.0,2.333333333333333,0.0010277492291880781,0.0,0.0,0.5,0.0,0.0,1.0,422.0,12005.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,309.0,0.0,1.0,12.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,104.0,482.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,250.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,81.0,3.0,172.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,81.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,40.0,168.0,1.0
0195cb4007d17ccda3ddef630122c2852499dd66,-2.0,664.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,664.0,0.3333333333333333,0.0,2.0,0.0,25.0,1.0,66.0,166.0,1.5098039215686274,0.0010277492291880781,0.0,166.0,0.5,0.0,-56.0,1.0,1320.0,664.0,11.0,0.0,1.0,-54.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,10.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,221.0,0.0,0.0,10.0,1.0,1.0,0.0,1.0,1.0,2.0,7.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,25.0,0.0,738.4117647058823,0.0,1.0,1.0,2.0,25.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,203.0,1.0,3.0,0.5,166.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,6.0,0.0,3.0,102.0,1.0,1.0
fd5385103116cfa266121bb298e2f1f38c52520e,-1.0,6055.5,0.05555555555555558,589.0,3.0,3.0,3.0,3.0,3.0,12111.0,0.375,0.0,40.0,0.0,18.0,25.0,20.0,21550.0,1.4166666666666667,0.0010277492291880781,0.0,107750.0,0.3333333333333333,216.0,-2.0,2.0,307.0,12005.0,269.0,0.0,5.0,-1.0,1.0,0.0,0.0,0.0,60.0,0.0,1.0,18.0,0.0,2.6,17.916666666666668,1.0,1.0,5.0,0.0,0.0,290.2,0.0,20.0,5.0,1.0,2.0,0.0,0.0,0.0,8.166666666666666,98.0,477.0,0.0,0.0,17.0,5.0,5.0,0.0,0.0,0.0,12.0,2.0,0.0,2.0,90.0,0.0,0.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,2.0,0.8333333333333334,18.0,0.0,82.41666666666666,0.4444444444444445,168.0,325.0,0.0,90.0,3.0,0.0,81.0,12.0,172.0,0.8888888888888888,1.0,0.0,384.0,3.0,90.0,0.43333333333333335,104904.0,3.0,0.0,4.0,0.0,0.0,81.0,0.0,0.16666666666666663,53.8,1.2,3.0,0.0,3.0,5.0,0.0,1.0,0.7,4.0,2.0,43.2,1.2,3.0,1.0,18.0,2.0,0.0,2.0,96.0,168.0,1.0
9a201ac17b352ec20e420dc4bfd6c8b75ba8af05,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0010277492291880781,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,14.0,-1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
8328d0092619e1d9f79a3cb284cc5cf4c0b94926,60.0,360.0,0.7142857142857143,5.0,6.0,6.0,3.0,4.0,6.0,360.0,0.3,0.0,2.0,0.0,2.0,40.0,44.0,1349.0,1.0,0.0010277492291880781,0.0,5396.0,0.5,13.0,284.0,1.0,769.0,360.0,14.0,0.0,3.0,208.0,2.0,0.0,76.0,0.0,2.0,0.0,0.0,328.0,1.0,1.5,2.0,0.0,0.0,10.0,0.0,0.0,1.5,0.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,7.5,1.0,1.0,0.0,0.0,232.0,4.0,4.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,1.0,1.0,1.0,0.7142857142857143,2.0,0.0,12.400000000000027,0.7142857142857143,1.0,1.0,0.0,8.0,6.0,1.0,1.0,6.0,1.0,0.8571428571428572,1.0,1.0,1.0,6.0,1.0,0.3,4288.0,6.0,0.0,1.0,2.0,0.0,1.0,0.0,0.2857142857142857,3.5,1.25,4.0,2.0,3.0,10.0,0.0,16.0,0.5357142857142857,3.0,3.0,3.25,1.25,1.7999999999999998,0.0,19.0,0.0,1.0,0.0,520.0,1.0,0.0
51645b1cdfa61bdfd1338d8ca2eab5761f853903,52.0,52516.5,0.5,866.0,1.0,1.0,1.0,1.0,1.0,105033.0,0.7,0.0,200.0,0.0,16.0,371.0,60.0,1087.5714285714287,1.4615384615384615,0.0010277492291880781,0.0,7613.0,0.3333333333333333,32.0,288.0,2.0,1275.0,104904.0,38.0,0.0,5.0,228.0,5.0,0.0,68.0,0.0,268.0,0.0,1.0,348.0,0.0,6.142857142857143,10.0,1.0,1.0,53.0,0.0,0.0,341.28571428571433,0.0,132.0,5.0,1.0,2.0,0.0,0.0,0.0,7.5,215.0,1145.0,0.0,0.0,268.0,7.0,11.0,0.0,0.0,0.0,7.0,3.0,0.0,2.0,197.0,0.0,0.0,0.0,780.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,1.0,2.0,0.6,16.0,0.0,574.9082568807339,0.55,376.0,1114.0,0.0,112.0,1.0,0.0,139.0,7.0,494.0,0.9,1.0,0.0,882.0,1.0,197.0,0.7678571428571429,6329.0,1.0,0.0,5.0,3.0,0.0,139.0,0.0,0.19999999999999996,5.428571428571429,0.42857142857142855,1.0,3.0,1.0,53.0,0.0,16.0,0.7142857142857143,2.0,2.0,4.571428571428571,0.42857142857142855,7.0,1.0,38.0,3.0,10.0,2.0,436.0,376.0,1.0
32221a1a484558ce7e1b20d574a988f2d8e681e1,-3.0,24420.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48841.0,0.3333333333333333,0.0,255.5,0.0,6.0,0.0,18.0,0.0,1.8,0.0010277492291880781,0.0,0.0,0.3333333333333333,0.0,-18.0,2.0,1538.0,47125.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,314.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,13.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,2.0,0.5,0.0,0.0,604.625,0.25,5.0,18.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,-1.0,1.0,0.0,214.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,48.0,5.0,1.0
