"","TYPE","Mean_No..Methods","Mean_LCOM","Mean_AVCC","Mean_NOS","Mean_HBUG","Mean_HEFF","Mean_UWCS","Mean_INST","Mean_PACK","Mean_RFC","Mean_CBO","Mean_MI","Mean_CCML","Mean_NLOC","Mean_F.IN","Mean_DIT","Mean_MINC","Mean_S.R","Mean_R.R","Mean_COH","Mean_LMC","Mean_LCOM2","Mean_MAXCC","Mean_HVOL","Mean_HIER","Mean_NQU","Mean_FOUT","Mean_SIX","Mean_EXT","Mean_NSUP","Mean_TCC","Mean_NSUB","Mean_MPC","Mean_NCO","Mean_INTR","Mean_CCOM","Mean_HLTH","Mean_MOD","SUM_No..Methods","SUM_LCOM","SUM_AVCC","SUM_NOS","SUM_HBUG","SUM_HEFF","SUM_UWCS","SUM_INST","SUM_PACK","SUM_RFC","SUM_CBO","SUM_MI","SUM_CCML","SUM_NLOC","SUM_F.IN","SUM_DIT","SUM_MINC","SUM_S.R","SUM_R.R","SUM_COH","SUM_LMC","SUM_LCOM2","SUM_MAXCC","SUM_HVOL","SUM_HIER","SUM_NQU","SUM_FOUT","SUM_SIX","SUM_EXT","SUM_NSUP","SUM_TCC","SUM_NSUB","SUM_MPC","SUM_NCO","SUM_INTR","SUM_CCOM","SUM_HLTH","SUM_MOD"
"54c7e992fbd6df5e102fe97558f90355f0d5342d","RFE",0.081374321880651,0.000831826401446655,0.00502712477396022,0.377938517179023,0.00518987341772152,100.250289330922,0.104882459312839,0.0235081374321881,0.0922242314647378,0.209764918625678,0.00361663652802893,0.522911392405063,0.0470162748643761,0.560578661844485,-0.0126582278481013,0.00361663652802893,0.450777576853526,0,0,0.000831826401446655,0.00904159132007233,0.0614828209764919,0.0162748643761302,15.6105244122966,0,0.0144665461121157,0.0162748643761302,0,0.128390596745027,0,0.104882459312839,0,0.128390596745027,0.0669077757685353,0.00180831826401447,0.00361663652802893,3.32730560578662,0.00361663652802893,45,0.46,2.78,209,2.87,55438.41,58,13,51,116,2,289.17,26,310,-7,2,249.28,0,0,0.46,5,34,9,8632.62,0,8,9,0,71,0,58,0,71,37,1,2,1840,2
"3f99045e4f332dedd27bf20339b8724eaed2445e","RFE",-0.00361663652802893,0,1.80831826401447e-05,-0.0289330922242315,-0.000433996383363472,-8.28884267631103,-0.00361663652802893,0,0,-0.0054249547920434,0,0.00045207956600359,0,-0.0361663652802893,0,0,0.000433996383363463,0,0,0,0,0,0,-1.22421338155515,0,0,0,0,-0.00180831826401447,0,-0.00361663652802893,0,-0.00180831826401447,-0.00361663652802893,0,0,-0.236889692585895,0,-2,0,0.01,-16,-0.24,-4583.73,-2,0,0,-3,0,0.249999999999985,0,-20,0,0,0.239999999999995,0,0,0,0,0,0,-676.99,0,0,0,0,-1,0,-2,0,-1,-2,0,0,-131,0
"75517e68b9841a1b629a12e8d47bdceaf88e48a7","BUG",0,0,0,-0.00833333333333333,-0.0003125,-27.3802083333333,0,0,0,0,0,0.0019791666666667,0,-0.0416666666666667,0,0,0.0019791666666667,0,0,0,0,0,0,-0.938583333333333,0,0,0,0,0,0,0,0,0,0,0,0,-0.152083333333333,0,0,0,0,-4,-0.15,-13142.5,0,0,0,0,0,0.950000000000017,0,-20,0,0,0.950000000000017,0,0,0,0,0,0,-450.52,0,0,0,0,0,0,0,0,0,0,0,0,-73,0
"647e4dc314876a103dcd136447b64db137c6ba28","BUG",0,0,0,-0.00181488203266788,-7.25952813067143e-05,-7.21849364791289,0,0,0,0,0,0.000453720508166969,0,-0.00362976406533575,0,0,0.000453720508166969,0,0,0,0,0,0,-0.231687840290381,0,0,0,0,0,0,0,0,0,0,0,0,-0.0399274047186933,0,0,0,0,-1,-0.0399999999999996,-3977.39,0,0,0,0,0,0.25,0,-2,0,0,0.25,0,0,0,0,0,0,-127.66,0,0,0,0,0,0,0,0,0,0,0,0,-22,0
"d87d45a618d864b18a534633cf938f29453e350d","BUG",0,0,0,-0.00544464609800363,-0.000199637023593466,-18.2279128856624,0,0,0,0,0,0.00136116152450091,0,-0.0326678765880218,0,0,0.00136116152450091,0,0,0,0,0,0,-0.624845735027223,0,0,0,0,0,0,0,0,0,0,0,0,-0.0998185117967332,0,0,0,0,-3,-0.11,-10043.58,0,0,0,0,0,0.75,0,-18,0,0,0.75,0,0,0,0,0,0,-344.29,0,0,0,0,0,0,0,0,0,0,0,0,-55,0
"be6347aef0f7450133017b775113a8f3fadd2f1c","BUG",0.126582278481013,0,0.00226039783001808,0.448462929475588,0.00585895117540687,19.2708679927667,0.126582278481013,0,0.0361663652802893,0.175406871609403,0,0.218245931283906,0,0.74502712477396,-0.00361663652802893,0.00180831826401447,0.290361663652803,0,0,0,0,0.126582278481013,0.00723327305605787,17.551609403255,0,0,0.00361663652802893,0,0.0488245931283906,0,0.135623869801085,0,0.0488245931283906,0.126582278481013,0,0,4.08860759493671,0.00180831826401447,70,0,1.25,248,3.24,10656.79,70,0,20,97,0,120.69,0,412,-2,1,160.57,0,0,0,0,70,4,9706.04,0,0,2,0,27,0,75,0,27,70,0,0,2261,1
"26241e51e2295e6151a5ea9115fca57820a79e51","BUG",-0.0108303249097473,0,-0.00541516245487365,-0.0288808664259928,-0.000252707581227437,-5.09462093862816,-0.0108303249097473,0,-0.0469314079422383,-0.0180505415162455,-0.00541516245487365,-0.502274368231047,-0.0072202166064982,-0.055956678700361,-0.00180505415162455,-0.0072202166064982,-0.502274368231047,0,-0.00180505415162455,0,0,-0.0108303249097473,-0.00541516245487365,-0.727148014440433,0,-0.0036101083032491,-0.0036101083032491,0,-0.0072202166064982,-0.0036101083032491,-0.0126353790613718,0,-0.0072202166064982,-0.0072202166064982,0,-0.0072202166064982,-0.194945848375451,-0.0036101083032491,-6,0,-3,-16,-0.14,-2822.42,-6,0,-26,-10,-3,-278.26,-4,-31,-1,-4,-278.26,0,-1,0,0,-6,-3,-402.84,0,-2,-2,0,-4,-2,-7,0,-4,-4,0,-4,-108,-2
"a9c95e057fea80d3621117d9b04545e0bf064359","RFE",-0.00180831826401447,-1.80831826401447e-05,-1.8083182640145e-05,-0.0144665461121157,-0.000162748643761303,-5.54365280289333,-0.00180831826401447,0,0,-0.00180831826401447,0,-0.000144665461121154,-0.0054249547920434,-0.0235081374321881,0,0,-0.000144665461121154,0,0,0,0,-0.0216998191681736,0,-0.501301989150092,0,0,0,0,0,0,-0.0054249547920434,0,0,-0.00180831826401447,0,-0.00180831826401447,-0.104882459312839,0,-1,-0.01,-0.0100000000000002,-8,-0.0900000000000003,-3065.64000000001,-1,0,0,-1,0,-0.0799999999999983,-3,-13,0,0,-0.0799999999999983,0,0,0,0,-12,0,-277.220000000001,0,0,0,0,0,0,-3,0,0,-1,0,-1,-58,0
"c0cf0c76542e2cc0ff83d515de144c52086ba217","RFE",0.0157068062827225,0.000130890052356021,0.0440837696335079,0.214659685863874,0.00356020942408377,111.04554973822,0.0183246073298429,0.00261780104712042,0.269633507853403,0.180628272251309,0.0261780104712042,1.46573298429319,0.136125654450262,0.321989528795811,-0.0654450261780105,0.0130890052356021,1.25560209424084,0,0,0.000130890052356021,-0.00261780104712042,-0.0104712041884817,0.0366492146596859,10.7643193717277,0,-0.00261780104712042,0.0916230366492147,0,0.164921465968586,0,0.0392670157068063,0,0.164921465968586,0.0183246073298429,0.00785340314136126,0.0471204188481675,1.91884816753927,0.0130890052356021,6,0.05,16.84,82,1.36,42419.4,7,1,103,69,10,559.91,52,123,-25,5,479.64,0,0,0.05,-1,-4,14,4111.97,0,-1,35,0,63,0,15,0,63,7,3,18,733,5
"1d1df0174da000cf99de4d381d7bb6ba0f9d6dc5","RFE",-0.409756097560976,-0.0517073170731707,-0.0576829268292683,-1.33414634146341,-0.0162926829268293,-432.226975609756,-0.526829268292683,-0.117073170731707,-0.131707317073171,-0.580487804878049,-0.0439024390243902,-7.46607317073171,-0.673170731707317,-2.03414634146341,-0.0926829268292683,-0.0536585365853659,-7.07458536585366,0,0,-0.000414634146341463,-0.0780487804878049,-2.78536585365854,-0.0829268292682927,-48.4821707317073,0,-0.107317073170732,0.0463414634146341,0,-0.170731707317073,0,-0.570731707317073,0,-0.170731707317073,-0.302439024390244,-0.00731707317073171,-0.190243902439024,-10.9146341463415,-0.00975609756097561,-168,-21.2,-23.65,-547,-6.68,-177213.06,-216,-48,-54,-238,-18,-3061.09,-276,-834,-38,-22,-2900.58,0,0,-0.17,-32,-1142,-34,-19877.69,0,-44,19,0,-70,0,-234,0,-70,-124,-3,-78,-4475,-4
"fc009509650b2aabbabebd70e9504a7e7664e4ac","RFE",-0.0340909090909091,-0.000113636363636364,-0.00636363636363636,-0.204545454545455,-0.00284090909090909,-236.690681818182,-0.0340909090909091,0,-0.0113636363636364,-0.0568181818181818,0.0113636363636364,-0.832613636363636,0.0568181818181818,-0.363636363636364,0.0113636363636364,0,-0.109772727272727,0,0,0.000454545454545455,0,-0.136363636363636,-0.0681818181818182,-8.235,0,-0.0340909090909091,0,0,-0.0227272727272727,0,-0.113636363636364,0,-0.0227272727272727,0,0,-0.147727272727273,-1.46590909090909,-0.0113636363636364,-3,-0.01,-0.56,-18,-0.25,-20828.78,-3,0,-1,-5,1,-73.27,5,-32,1,0,-9.66000000000001,0,0,0.04,0,-12,-6,-724.68,0,-3,0,0,-2,0,-10,0,-2,0,0,-13,-129,-1
"bf541ba1fddeb45b9d1c4f88dd69c9e066303a8a","RFE",-0.0230769230769231,-0.00192307692307692,0.00153846153846154,-0.338461538461538,-0.00496153846153846,-312.619769230769,-0.0346153846153846,-0.0115384615384615,-0.0576923076923077,-0.123076923076923,-0.0192307692307692,0.933269230769231,0.0538461538461538,-0.511538461538461,0,0.0115384615384615,0.548692307692307,0,0.00384615384615385,-7.6923076923077e-05,-0.00384615384615385,-0.45,-0.0269230769230769,-14.9189615384615,0.00769230769230769,-0.0192307692307692,-0.0192307692307692,-3.84615384615385e-05,-0.1,0.00769230769230769,-0.103846153846154,0.00769230769230769,-0.1,-0.00384615384615385,-0.00384615384615385,-0.00769230769230769,-2.61923076923077,0.00769230769230769,-6,-0.5,0.4,-88,-1.29,-81281.14,-9,-3,-15,-32,-5,242.65,14,-133,0,3,142.66,0,1,-0.02,-1,-117,-7,-3878.93,2,-5,-5,-0.01,-26,2,-27,2,-26,-1,-1,-2,-681,2
"6802e380456d7ea24e3a1e42f5a28f90d99545a5","BUG",0,0,-0.000653594771241827,-0.0588235294117647,-0.000718954248366012,-75.4508496732026,-0.0065359477124183,-0.0065359477124183,0,-0.0065359477124183,0,-0.0384967320261439,-0.0915032679738562,-0.0784313725490196,0,0,0.0150326797385621,0,0,0,0,0,-0.0130718954248366,-2.42464052287581,0,0,0,0,-0.0065359477124183,0,-0.0130718954248366,0,-0.0065359477124183,0,0,-0.0457516339869281,-0.352941176470588,0,0,0,-0.0999999999999996,-9,-0.11,-11543.98,-1,-1,0,-1,0,-5.89000000000001,-14,-12,0,0,2.3,0,0,0,0,0,-2,-370.969999999999,0,0,0,0,-1,0,-2,0,-1,0,0,-7,-54,0
"aa020a5c0d06627716411f6acbfea8f5c77061c9","RFE",0.00655737704918033,0,0.0163934426229508,0.0918032786885246,0.00118032786885246,71.7980655737705,0.00655737704918033,0,0.019672131147541,0.0327868852459016,0,0.222786885245902,0.0950819672131148,0.150819672131148,0.00655737704918033,0.00327868852459016,0.319147540983607,0,0,0,0.00327868852459016,0.00655737704918033,0.0262295081967213,3.49701639344262,0,0,-0.00655737704918033,0,0.0262295081967213,0,0.0327868852459016,0,0.0262295081967213,0.00655737704918033,0,0.0163934426229508,0.659016393442623,0.00327868852459016,2,0,5,28,0.36,21898.41,2,0,6,10,0,67.95,29,46,2,1,97.34,0,0,0,1,2,8,1066.59,0,0,-2,0,8,0,10,0,8,2,0,5,201,1
"efe4b9c9c0faecd589651f3eedab8f89dd62ec68","RFE",-0.0223214285714286,0,0.00151785714285714,-0.102678571428571,-0.00133928571428571,-64.4798214285713,-0.0223214285714286,0,-0.0133928571428571,-0.0357142857142857,0,-0.0669196428571427,-0.3125,-0.174107142857143,0,0,-0.00107142857142855,0,0,0.000133928571428571,-0.0133928571428571,-0.0535714285714286,0,-4.23129464285714,0,0,0,0.000133928571428571,-0.0133928571428571,0,-0.0401785714285714,0,-0.0133928571428571,-0.0223214285714286,0,-0.09375,-0.852678571428571,0,-5,0,0.34,-23,-0.3,-14443.48,-5,0,-3,-8,0,-14.99,-70,-39,0,0,-0.239999999999994,0,0,0.03,-3,-12,0,-947.809999999999,0,0,0,0.03,-3,0,-9,0,-3,-5,0,-21,-191,0
"c4a9583527fe0ce651873eeda17cd6e58dfde6dd","RFE",-0.130232558139535,-0.0013953488372093,-0.020046511627907,-0.725581395348837,-0.00725581395348837,-215.849674418605,-0.162790697674419,-0.0325581395348837,-0.0418604651162791,-0.358139534883721,-0.106976744186047,-0.615209302325581,-1.05581395348837,-0.93953488372093,-0.0325581395348837,-0.00930232558139535,-1.08032558139535,0,0,-0.00176744186046512,-0.0465116279069767,-0.576744186046512,-0.0465116279069767,-21.7546511627907,0,-0.0511627906976744,-0.0744186046511628,-4.65116279069767e-05,-0.227906976744186,0,-0.265116279069767,0,-0.227906976744186,-0.0790697674418605,-0.0186046511627907,-0.209302325581395,-4.81395348837209,-0.00930232558139535,-28,-0.3,-4.31,-156,-1.56,-46407.68,-35,-7,-9,-77,-23,-132.27,-227,-202,-7,-2,-232.27,0,0,-0.38,-10,-124,-10,-4677.25,0,-11,-16,-0.01,-49,0,-57,0,-49,-17,-4,-45,-1035,-2
"f3ced2556a96785e13ed6a7c6ebb4c73a39bd8c2","RFE",0.0355871886120996,-0.00355871886120996,0.00640569395017794,0.416370106761566,0.00590747330960854,182.413416370107,0.0320284697508897,-0.00355871886120996,0.0391459074733096,0.120996441281139,-0.00355871886120996,0.411708185053381,0.0854092526690391,0.491103202846975,-0.0213523131672598,0.00711743772241993,0.372597864768683,0,0.00177935943060498,0,0,0.0355871886120996,0.0177935943060498,17.7524199288256,0,0.00355871886120996,0.0177935943060498,0,0.0854092526690391,0.00355871886120996,0.0640569395017794,0,0.0854092526690391,0.0320284697508897,0,0.0711743772241993,3.29893238434164,0.00355871886120996,10,-1,1.8,117,1.66,51258.17,9,-1,11,34,-1,115.69,24,138,-6,2,104.7,0,0.5,0,0,10,5,4988.43,0,1,5,0,24,1,18,0,24,9,0,20,927,1
"2084e14af99892a3d8d6a3638521d820393d65ba","RFE",-0.00888888888888889,0,-0.00444444444444444,-0.0711111111111111,-0.000888888888888889,-32.2628444444444,-0.00444444444444444,0.00444444444444444,-0.0311111111111111,-0.0444444444444444,-0.0177777777777778,0.146,0.0666666666666667,-0.124444444444444,0.00444444444444444,0,0.0916444444444445,0,0,-4.44444444444444e-05,-0.00444444444444444,-0.00888888888888889,-0.0133333333333333,-2.72408888888889,0,-0.00444444444444444,-0.0222222222222222,0,-0.0355555555555556,0,-0.0222222222222222,0,-0.0355555555555556,-0.00444444444444444,-0.00444444444444444,-0.00888888888888889,-0.537777777777778,0,-2,0,-1,-16,-0.2,-7259.14,-1,1,-7,-10,-4,32.85,15,-28,1,0,20.62,0,0,-0.01,-1,-2,-3,-612.92,0,-1,-5,0,-8,0,-5,0,-8,-1,-1,-2,-121,0
"a89695fea4427a70a5f01993d8899373c0e726f3","RFE",0,0.0013563829787234,0.0025,-0.0398936170212766,-0.000558510638297872,-38.4472340425532,-0.00531914893617021,-0.00531914893617021,0.00265957446808511,-0.00531914893617021,0,0.375425531914894,0.00797872340425532,-0.0478723404255319,0.00531914893617021,0.00265957446808511,0.402207446808511,0,0,0.00023936170212766,0,-0.00265957446808511,-0.00265957446808511,-1.55385638297872,0,0.00265957446808511,-0.00531914893617021,0,-0.00531914893617021,0,-0.00531914893617021,0,-0.00531914893617021,-0.00265957446808511,0,0.00265957446808511,-0.25531914893617,0.00265957446808511,0,0.51,0.94,-15,-0.21,-14456.16,-2,-2,1,-2,0,141.16,3,-18,2,1,151.23,0,0,0.09,0,-1,-1,-584.25,0,1,-2,0,-2,0,-2,0,-2,-1,0,1,-96,1
"bc6b2d70611f99316c62db98070cb4328d1760cb","RFE",0.00867052023121387,-0.00372832369942197,0.00286127167630058,-0.0317919075144509,-0.000144508670520232,17.0146242774567,0.0115606936416185,0.00289017341040462,-0.0433526011560694,-0.0491329479768786,-0.00578034682080925,0.749450867052023,0,-0.0635838150289017,0.00578034682080925,-0.00289017341040462,0.498294797687861,0,-0.00289017341040462,-0.0011271676300578,0.00867052023121387,0.046242774566474,-0.00289017341040462,-0.478236994219657,0,-0.00867052023121387,-0.0115606936416185,0,-0.0578034682080925,-0.00578034682080925,0.0375722543352601,0,-0.0578034682080925,0.0173410404624277,0,-0.0115606936416185,-0.104046242774566,0.00289017341040462,3,-1.29,0.99,-11,-0.0500000000000004,5887.06000000002,4,1,-15,-17,-2,259.31,0,-22,2,-1,172.41,0,-1,-0.39,3,16,-1,-165.470000000001,0,-3,-4,0,-20,-2,13,0,-20,6,0,-4,-36,1
"d7a751cfebddc3673abda4993432bd59b65d606e","BUG",0,0,0,-0.00403225806451613,-8.0645161290321e-05,-12.4533064516131,0,0,0,-0.00403225806451613,0,0.0330645161290323,0.00806451612903226,-0.00403225806451613,0,0,8.06451612903065e-05,0,0,0,0,0,0,-0.17221774193548,0,0,0,0,-0.00403225806451613,0,0,0,-0.00403225806451613,0,0,0.00806451612903226,-0.0241935483870968,0,0,0,0,-1,-0.0199999999999996,-3088.42000000004,0,0,0,-1,0,8.2,2,-1,0,0,0.019999999999996,0,0,0,0,0,0,-42.7099999999991,0,0,0,0,-1,0,0,0,-1,0,0,2,-6,0
"3ddce358ae13cc69c1b612bce2f666129b3b941d","BUG",0.0265151515151515,0,0.00757575757575758,0.102272727272727,0.00113636363636364,19.3908333333333,0.0265151515151515,0,0.0416666666666667,0.0795454545454545,0.0151515151515152,0.973219696969697,0.0113636363636364,0.140151515151515,0.0113636363636364,0.0151515151515152,0.973181818181818,0,0.00378787878787879,0,0,0.0265151515151515,0.00757575757575758,3.26613636363636,0,0.00757575757575758,0.00378787878787879,0,0.053030303030303,0.00757575757575758,0.0265151515151515,0,0.053030303030303,0.0189393939393939,0,0.0113636363636364,0.784090909090909,0.00757575757575758,7,0,2,27,0.3,5119.18,7,0,11,21,4,256.93,3,37,3,4,256.92,0,1,0,0,7,2,862.26,0,2,1,0,14,2,7,0,14,5,0,3,207,2
"13124872f7f9c71d11a212530a945a5cb93619f2","RFE",-0.00387596899224806,0,3.87596899224806e-05,-0.00387596899224806,0,34.2100387596899,-0.00387596899224806,0,0,-0.00775193798449612,0,-0.000116279069767391,-0.0503875968992248,-0.00775193798449612,0,0,-0.000116279069767391,0,0,0,0,-0.0697674418604651,0,0.0840697674418613,0,-0.00387596899224806,0,3.87596899224806e-05,-0.00387596899224806,0,-0.00387596899224806,0,-0.00387596899224806,0,0,0.00387596899224806,-0.0426356589147287,0,-1,0,0.01,-1,0,8826.18999999999,-1,0,0,-2,0,-0.0299999999999869,-13,-2,0,0,-0.0299999999999869,0,0,0,0,-18,0,21.6900000000002,0,-1,0,0.01,-1,0,-1,0,-1,0,0,1,-11,0
"e033a99de3dc7ccd18a670dd1ef6326f0c1428bc","RFE",-0.00836820083682008,0,-0.000292887029288703,-0.0334728033472803,-0.000334728033472804,-6.79987447698745,-0.00836820083682008,0,-0.0167364016736402,-0.0167364016736402,0,-0.0788284518828452,-0.0711297071129707,-0.0502092050209205,0,0,0.00179916317991623,0,0,0,0,-0.00418410041841004,-0.00418410041841004,-0.860502092050209,0,-0.00836820083682008,0,0,-0.00836820083682008,0,-0.0167364016736402,0,-0.00836820083682008,0,0,-0.00836820083682008,-0.205020920502092,0,-2,0,-0.0700000000000001,-8,-0.0800000000000001,-1625.17,-2,0,-4,-4,0,-18.84,-17,-12,0,0,0.429999999999979,0,0,0,0,-1,-1,-205.66,0,-2,0,0,-2,0,-4,0,-2,0,0,-2,-49,0
"c0a972f9537f618ca0283c13c09b0b30add1e493","BUG",0.00809716599190283,0,0.0107287449392713,0.0769230769230769,0.00109311740890688,87.8342105263158,0.00809716599190283,0,0.0404858299595142,0.0283400809716599,0,0.393927125506073,0.0445344129554656,0.097165991902834,0,0.00404858299595142,0.466275303643725,0,0,0,0,0.00809716599190283,0.0242914979757085,3.28781376518218,0,0,0,0,0.0202429149797571,0,0.0283400809716599,0,0.0202429149797571,0.00809716599190283,0.00404858299595142,0.0121457489878543,0.522267206477733,0.00404858299595142,2,0,2.65,19,0.269999999999999,21695.05,2,0,10,7,0,97.3,11,24,0,1,115.17,0,0,0,0,2,6,812.089999999998,0,0,0,0,5,0,7,0,5,2,1,3,129,1
"fe1fa7cd3f83c52693ecae8b7cf8696995b12a56","BUG",-0.00395256916996047,0,-3.95256916996047e-05,-0.0790513833992095,-0.00154150197628459,-33.3462845849802,-0.00395256916996047,0,-0.0592885375494071,-0.0276679841897233,0,0.000474308300395277,0.00395256916996047,-0.0948616600790514,0,0,0.000474308300395277,0,0,0,0,-0.00395256916996047,0,-4.5895652173913,0,0,0,0,-0.0237154150197628,0,-0.00790513833992095,0,-0.0237154150197628,-0.00395256916996047,0,0.00395256916996047,-0.739130434782609,0,-1,0,-0.01,-20,-0.39,-8436.61,-1,0,-15,-7,0,0.120000000000005,1,-24,0,0,0.120000000000005,0,0,0,0,-1,0,-1161.16,0,0,0,0,-6,0,-2,0,-6,-1,0,1,-187,0
"243769a600aa7b4a483580c7a6944f5117a30f88","BUG",0.00381679389312977,0,0.00759541984732824,-0.0305343511450382,-0.000954198473282443,-34.9174045801527,0.00381679389312977,0,0.118320610687023,0.0229007633587786,0,0.43412213740458,0,-0.0267175572519084,0,0.00381679389312977,0.43412213740458,0,0,0,0,0.00381679389312977,0.0114503816793893,-2.82442748091603,0,0,0,0,0.0190839694656489,0,0.00763358778625954,0,0.0190839694656489,0.00381679389312977,0.00381679389312977,0,-0.362595419847328,0.00381679389312977,1,0,1.99,-8,-0.25,-9148.36000000001,1,0,31,6,0,113.74,0,-7,0,1,113.74,0,0,0,0,1,3,-740,0,0,0,0,5,0,2,0,5,1,1,0,-95,1
"c7b26a6450953a3178a58f87e998fb91d49fc6a7","BUG",0.0446096654275093,0.0139405204460967,0.0117843866171004,0.241635687732342,0.0033457249070632,67.7759851301115,0.0446096654275093,0,0.133828996282528,0.159851301115242,0.0185873605947955,1.39026022304833,0.0260223048327138,0.319702602230483,0.00371747211895911,0.0223048327137546,1.39026022304833,-0.00371747211895911,0.00446096654275093,-0.000111524163568773,0.00371747211895911,0.0185873605947955,0.0148698884758364,9.96996282527881,0,0.00743494423791822,0.0148698884758364,0,0.115241635687732,0.0111524163568773,0.0446096654275093,-0.00371747211895911,0.115241635687732,0.0371747211895911,0.00371747211895911,0.0111524163568773,1.9814126394052,0.0111524163568773,12,3.75,3.17,65,0.9,18231.74,12,0,36,43,5,373.98,7,86,1,6,373.98,-1,1.2,-0.03,1,5,4,2681.92,0,2,4,0,31,3,12,-1,31,10,1,3,533,3
"d417db6bba9eeed932888df122cd257ab1bef247","BUG",0,3.7037037037037e-05,0,0.0037037037037037,0.000333333333333336,10.8820370370371,0,0,0.0222222222222222,0.0037037037037037,0.00740740740740741,0.000222222222222229,0,0.0296296296296296,0,0,0.000222222222222232,0,0,3.7037037037037e-05,0,-0.0296296296296296,0,0.960148148148144,0,0,0.00740740740740741,0,0.0037037037037037,0,0,0,0.0037037037037037,0,0,0,0.122222222222222,0,0,0.01,0,1,0.0900000000000007,2938.15000000001,0,0,6,1,2,0.0600000000000019,0,8,0,0,0.0600000000000027,0,0,0.01,0,-8,0,259.239999999999,0,0,2,0,1,0,0,0,1,0,0,0,33,0
"8ea6827dc2caa0cfe330f3b2b8b75544ada86d6d","RFE",0,0,-0.000514705882352941,-0.00735294117647059,-0.000294117647058824,-12.5138235294118,0,0,0,-0.00735294117647059,0,7.35294117647173e-05,0,-0.0220588235294118,0,0,0.000110294117647063,0,0,0,0,0,0,-0.862794117647059,0,0,0,0,-0.00735294117647059,0,-0.00735294117647059,0,-0.00735294117647059,0,0,0,-0.139705882352941,0,0,0,-0.14,-2,-0.0800000000000001,-3403.76000000001,0,0,0,-2,0,0.0200000000000031,0,-6,0,0,0.0300000000000011,0,0,0,0,0,0,-234.68,0,0,0,0,-2,0,-2,0,-2,0,0,0,-38,0
"52cb8d3defd38d1afcc6810fae434270ab8033bb","RFE",-0.0147058823529412,0,0.00025735294117647,-0.0220588235294118,-0.000919117647058824,-24.3281617647059,-0.0147058823529412,0,0.0220588235294118,-0.0147058823529412,0,1.23988970588235,-0.220588235294118,-0.0661764705882353,0,0.00735294117647059,1.25588235294118,0,0,0,0,-0.0441176470588235,0,-2.83801470588236,0,-0.00735294117647059,0,0,0,0,-0.0294117647058824,0,0,-0.00735294117647059,0.00735294117647059,-0.0220588235294118,-0.551470588235294,0.00735294117647059,-4,0,0.0699999999999998,-6,-0.25,-6617.26,-4,0,6,-4,0,337.25,-60,-18,0,2,341.6,0,0,0,0,-12,0,-771.940000000001,0,-2,0,0,0,0,-8,0,0,-2,2,-6,-150,2
"789bc843c0af75481a7f91d392127d4d2b82a36a","RFE",-0.00735294117647059,7.35294117647059e-05,0.000882352941176469,-0.0441176470588235,-0.0025,-125.575735294118,-0.00735294117647059,0,-0.0294117647058824,-0.0147058823529412,0,0.0104044117647059,-0.0147058823529412,-0.125,0,0,-0.0055882352941176,0,0,3.67647058823529e-05,0,-0.0110294117647059,0,-7.49665441176468,0,-0.00735294117647059,0,0,-0.00735294117647059,0,0,0,-0.00735294117647059,0,0,-0.0183823529411765,-1.09558823529412,0,-2,0.02,0.24,-12,-0.68,-34156.6000000001,-2,0,-8,-4,0,2.83000000000001,-4,-34,0,0,-1.51999999999999,0,0,0.01,0,-3,0,-2039.08999999999,0,-2,0,0,-2,0,0,0,-2,0,0,-5,-298,0
"2016962d6fa7402865562ae91b9ba98c22b2aeba","RFE",0.00367647058823529,0,0.00011029411764706,0.00735294117647059,-3.67647058823537e-05,2.13220588235307,0.00367647058823529,0,0,0.00367647058823529,0,0.000477941176470518,0.0551470588235294,0,0,0,0.000441176470588253,0,0,0,0,0.0110294117647059,0,-0.0345588235294154,0,0,0,0,0,0,0.0110294117647059,0,0,0.00367647058823529,0,0.00367647058823529,0.0698529411764706,0,1,0,0.0300000000000002,2,-0.0100000000000002,579.960000000036,1,0,0,1,0,0.129999999999981,15,0,0,0,0.120000000000005,0,0,0,0,3,0,-9.400000000001,0,0,0,0,0,0,3,0,0,1,0,1,19,0
"298a16321c61768ce5b355d41d12fac72ff0453e","RFE",0,0,-0.00367647058823529,-0.0294117647058824,-0.000588235294117647,-41.4642647058823,-0.00735294117647059,-0.00735294117647059,-0.00367647058823529,-0.00367647058823529,0,0.103455882352941,-0.113970588235294,-0.0514705882352941,0,0,0.0285661764705882,0,0,0,0,0,-0.0110294117647059,-1.75533088235294,0,0,0,0,-0.00367647058823529,0,-0.0110294117647059,0,-0.00367647058823529,0,0,-0.0220588235294118,-0.3125,0,0,0,-1,-8,-0.16,-11278.28,-2,-2,-1,-1,0,28.14,-31,-14,0,0,7.77,0,0,0,0,0,-3,-477.45,0,0,0,0,-1,0,-3,0,-1,0,0,-6,-85,0
